,date,ar,unweighted AR
103,1972-05-30,0.7172815063380901,0.7245193114459402
104,1972-05-31,0.717527719477491,0.7244471516275907
105,1972-06-01,0.7166536858774931,0.7233363690990486
106,1972-06-02,0.7160350557928463,0.7231584317320962
107,1972-06-05,0.7166686988320785,0.7238167067424506
108,1972-06-06,0.7154818191595463,0.7213225239006535
109,1972-06-07,0.7156686320407784,0.7218069426428355
110,1972-06-08,0.7154880432039264,0.7217214719925095
111,1972-06-09,0.715435507854473,0.7217222228727972
112,1972-06-12,0.7148474604191909,0.7213661876732015
113,1972-06-13,0.7126105848827503,0.7174963671097632
114,1972-06-14,0.7120037652226192,0.7166336928825668
115,1972-06-15,0.7117430144531917,0.7168300605986916
116,1972-06-16,0.7111792017854534,0.7164199997615132
117,1972-06-19,0.7107748328993495,0.7158531411897322
118,1972-06-20,0.7104271824273567,0.7159548615733367
119,1972-06-21,0.7101849575542346,0.7166261342582669
120,1972-06-22,0.7100768659264088,0.716873904963785
121,1972-06-23,0.7095221073797467,0.7157283522972215
122,1972-06-26,0.7093648403666262,0.7153036022269493
123,1972-06-27,0.7088952927805159,0.7136018363945092
124,1972-06-28,0.7081921643481449,0.7122333117330762
125,1972-06-29,0.7080393047632676,0.7124308675687431
126,1972-06-30,0.7077074219491262,0.7126032830687454
127,1972-07-03,0.7074515968289318,0.7125682107661138
128,1972-07-05,0.7070264989088766,0.7124433664109159
129,1972-07-06,0.7072595107021311,0.7125895948321354
130,1972-07-07,0.706370295187926,0.7113111670356237
131,1972-07-10,0.7067455792745598,0.7119837727421169
132,1972-07-11,0.706942101322379,0.7117928953996796
133,1972-07-12,0.707097668698925,0.7122294520703691
134,1972-07-13,0.706664777603249,0.7120014682195691
135,1972-07-14,0.7062654969929978,0.7120676346436333
136,1972-07-17,0.7071104439637579,0.7128563920732548
137,1972-07-18,0.7063357320042382,0.7128328699665649
138,1972-07-19,0.7057178581062619,0.7126756131339304
139,1972-07-20,0.705309709052438,0.7128092509175333
140,1972-07-21,0.7049748192863691,0.7127343011206537
141,1972-07-24,0.7056799460705304,0.7125377680391123
142,1972-07-25,0.7053016399280211,0.7126097457626795
143,1972-07-26,0.7049551678677161,0.7126521492850111
144,1972-07-27,0.7040728803038502,0.7123654592533818
145,1972-07-28,0.7031196448633631,0.71218006764421
146,1972-07-31,0.7020355330048462,0.7107258278037025
147,1972-08-01,0.7026312977987949,0.7107829755433944
148,1972-08-02,0.702590483525937,0.7108677618241961
149,1972-08-03,0.7022111381978265,0.7103629523754471
150,1972-08-04,0.7016239642994245,0.7104513997331494
151,1972-08-07,0.7012673995449691,0.7104702401226808
152,1972-08-08,0.7007634609943244,0.7101145950360009
153,1972-08-09,0.7002825512361751,0.7101951939294198
154,1972-08-10,0.7000704161419096,0.710467257003784
155,1972-08-11,0.6982520416705169,0.7080598004024246
156,1972-08-14,0.6957177660630446,0.7038571115677897
157,1972-08-15,0.6957445598591114,0.7038624789018307
158,1972-08-16,0.6955930602202305,0.7037870404930787
159,1972-08-17,0.6952532443618893,0.7036253664336896
160,1972-08-18,0.6944695537364146,0.7028640428088999
161,1972-08-21,0.694245539138139,0.7027069463595421
162,1972-08-22,0.6941275911593565,0.7026979263420838
163,1972-08-23,0.6936051280300813,0.702675323104905
164,1972-08-24,0.6936976570888673,0.7022028310119831
165,1972-08-25,0.6932592089322396,0.7014207526817384
166,1972-08-28,0.6932429899525417,0.7014682878360828
167,1972-08-29,0.6930522597933562,0.7017426916179543
168,1972-08-30,0.6925631203275511,0.701574077874106
169,1972-08-31,0.6922549365512881,0.7016195988763737
170,1972-09-01,0.6921109649672483,0.7015554039974218
171,1972-09-05,0.6915562120861174,0.7007640073566058
172,1972-09-06,0.6919346968854279,0.7008515822982903
173,1972-09-07,0.691490928132779,0.7002001309398918
174,1972-09-08,0.6913171454752821,0.7004056254254215
175,1972-09-11,0.6918124569212869,0.7006362208590522
176,1972-09-12,0.6933156458183087,0.7016244280251451
177,1972-09-13,0.6923918958582645,0.7007714207728466
178,1972-09-14,0.6911206621892676,0.6988424823137673
179,1972-09-15,0.6906589396058402,0.6987457772780966
180,1972-09-18,0.6910421718001978,0.6992016271965114
181,1972-09-19,0.690464277825739,0.6988132584371769
182,1972-09-20,0.69052947100279,0.6991063334643425
183,1972-09-21,0.6903622757992447,0.6993332943546826
184,1972-09-22,0.6899971008897696,0.6988741749853624
185,1972-09-25,0.6899193909045305,0.6984164167911884
186,1972-09-26,0.6898789005812892,0.6987105574798018
187,1972-09-27,0.6922565732348344,0.699910108177708
188,1972-09-28,0.6913934377012664,0.6990100110234704
189,1972-09-29,0.6907351403545744,0.6985488058436576
190,1972-10-02,0.6906253913946084,0.6982930887906329
191,1972-10-03,0.6904872557522116,0.6983048251367394
192,1972-10-04,0.6903104989129139,0.6983740772693732
193,1972-10-05,0.6915700623732466,0.6992685110405423
194,1972-10-06,0.6909477917362828,0.6986511022231195
195,1972-10-09,0.6898590483122377,0.6969695936949184
196,1972-10-10,0.689630776193723,0.6970280294481657
197,1972-10-11,0.689400792989235,0.6970646220749329
198,1972-10-12,0.6900655044331199,0.6974402292849171
199,1972-10-13,0.6898505662355505,0.6974512168986108
200,1972-10-16,0.6907111950484507,0.6980933353766182
201,1972-10-17,0.6905081007896526,0.6978719769679131
202,1972-10-18,0.6907219303839645,0.6980158111370391
203,1972-10-19,0.6900901666177479,0.6978125252487335
204,1972-10-20,0.6904052387312899,0.6980589947996166
205,1972-10-23,0.6912844412290132,0.6985755606982554
206,1972-10-24,0.6905335716383978,0.6979779212097705
207,1972-10-25,0.6899629652431196,0.6978188253608372
208,1972-10-26,0.690037571472666,0.6980846702985722
209,1972-10-27,0.6897823720817016,0.6982198076643075
210,1972-10-30,0.6888673652587189,0.6979656708498736
211,1972-10-31,0.6894509614394954,0.6983826312446817
212,1972-11-01,0.6908655571577373,0.6989792853721759
213,1972-11-02,0.6892037831274461,0.6972361170583463
214,1972-11-03,0.6882832639332328,0.6961881491607533
215,1972-11-06,0.6875350587068015,0.6960296580344344
216,1972-11-08,0.686931721790649,0.6958382694127756
217,1972-11-09,0.6861329555356163,0.6948749700115926
218,1972-11-10,0.6862610986487355,0.6951675498659226
219,1972-11-13,0.6850914572031181,0.6943201197837313
220,1972-11-14,0.684969357880582,0.6943949438926035
221,1972-11-15,0.6847877571538629,0.6945472632514459
222,1972-11-16,0.6841584584390433,0.6944594562559997
223,1972-11-17,0.6836353123365954,0.6938656633653996
224,1972-11-20,0.6813265802615297,0.6908534349125476
225,1972-11-21,0.6807653647693747,0.6904931628583579
226,1972-11-22,0.6802390471782626,0.6897525632951542
227,1972-11-24,0.6795538363762476,0.6896234566718976
228,1972-11-27,0.6791502719630996,0.6897548364755643
229,1972-11-28,0.6783636106729037,0.6892802307370907
230,1972-11-29,0.6776735146073575,0.68904611207318
231,1972-11-30,0.6777952970455726,0.6892780262161384
232,1972-12-01,0.677625552988338,0.6892556788429637
233,1972-12-04,0.6773254217539909,0.6891993114014936
234,1972-12-05,0.6768457190960082,0.6887827626835533
235,1972-12-06,0.6767802385821348,0.6890412019945743
236,1972-12-07,0.6763919781433393,0.6890335091232755
237,1972-12-08,0.6759049546605939,0.6889240202935832
238,1972-12-11,0.6753156622990517,0.6888542266551866
239,1972-12-12,0.675351843469262,0.6890482882236589
240,1972-12-13,0.6749876596914224,0.6889968919909802
241,1972-12-14,0.6747301344151321,0.6891548615145198
242,1972-12-15,0.6738564972126994,0.6883847135067391
243,1972-12-18,0.6754551175129847,0.6891885558801608
244,1972-12-19,0.6750693552495981,0.6884591822943859
245,1972-12-20,0.675396349681595,0.6888738814693277
246,1972-12-21,0.6754541874511165,0.6891847315724835
247,1972-12-22,0.6746434781932683,0.6883584932721338
248,1972-12-26,0.6737924711519488,0.6875453060959398
249,1972-12-27,0.6732508702023111,0.6870272198367324
250,1972-12-29,0.6750016741079753,0.6880693276187765
251,1973-01-02,0.6762507463078336,0.6887672194972683
252,1973-01-03,0.6760508102989187,0.6890694299868285
253,1973-01-04,0.675257104501674,0.6882115059285775
254,1973-01-05,0.6749229217727796,0.6885037923964128
255,1973-01-08,0.6742871215986062,0.6885606561815683
256,1973-01-09,0.6743188084050316,0.6888143748764007
257,1973-01-10,0.673961553984539,0.6891096155779542
258,1973-01-11,0.6730099464144114,0.6887405897060079
259,1973-01-12,0.6746223278976725,0.689813208521218
260,1973-01-15,0.6762676821047948,0.6906959908291715
261,1973-01-16,0.6760555783306106,0.6905822754743941
262,1973-01-17,0.6753777437601307,0.6901439166473539
263,1973-01-18,0.6742481587170798,0.689857015721229
264,1973-01-19,0.6738975676343185,0.6894227943936931
265,1973-01-22,0.6745802154585278,0.6899905395821042
266,1973-01-23,0.6739472425162145,0.6896368653963799
267,1973-01-24,0.6766501835293965,0.6908858100934464
268,1973-01-26,0.6768335769386529,0.6915167099932151
269,1973-01-29,0.6771548683408045,0.6917635958773285
270,1973-01-30,0.6767312039794209,0.6918536436010443
271,1973-01-31,0.6759529268091646,0.691700060927173
272,1973-02-01,0.6775818454640756,0.6921946698004666
273,1973-02-02,0.677358536870885,0.6922855818422067
274,1973-02-05,0.676780848320064,0.6921167491362963
275,1973-02-06,0.6763367143931147,0.6919446424662087
276,1973-02-07,0.6758846505900442,0.6916050916532506
277,1973-02-08,0.6756971050689463,0.6917776834249424
278,1973-02-09,0.677309295449188,0.692547176744801
279,1973-02-12,0.6783055691234637,0.6928915898274669
280,1973-02-13,0.6769099683711589,0.6916349051789596
281,1973-02-14,0.6789504574361104,0.6920994472875579
282,1973-02-15,0.6790103211587072,0.6919446337286864
283,1973-02-16,0.6779599380927355,0.6911034384954046
284,1973-02-20,0.6775859157434901,0.6912697436148749
285,1973-02-21,0.6779002073883894,0.6914278277662539
286,1973-02-22,0.6777221937175838,0.6914028680802226
287,1973-02-23,0.6787315011048946,0.6921932955040044
288,1973-02-26,0.6796561090355921,0.6928516262503502
289,1973-02-27,0.6799287447369329,0.6923046777606026
290,1973-02-28,0.6788927977720911,0.6912393003139748
291,1973-03-01,0.6793023540768153,0.6915539243223419
292,1973-03-02,0.6797100334454954,0.6918997325705544
293,1973-03-05,0.679712634406076,0.6922159683265788
294,1973-03-06,0.6822701246191178,0.6936709450061932
295,1973-03-07,0.6818421035874355,0.6938903040740971
296,1973-03-08,0.6813441611643466,0.6933290393199175
297,1973-03-09,0.6812491191877981,0.6933228201385097
298,1973-03-12,0.6809125723088231,0.6934738661149585
299,1973-03-13,0.6805144687163952,0.6933204143297269
300,1973-03-14,0.6799300069044346,0.6931238534041868
301,1973-03-15,0.6804796961340084,0.6933582173566842
302,1973-03-16,0.6809917999029061,0.693708108966698
303,1973-03-19,0.6830308822337375,0.6947019329897454
304,1973-03-20,0.6829422692226736,0.6947451077885742
305,1973-03-21,0.6844451650131578,0.6955063708867804
306,1973-03-22,0.6881459877665703,0.6976511351648352
307,1973-03-23,0.6874212928572585,0.6974379645667698
308,1973-03-26,0.6874525168309488,0.6975446577035869
309,1973-03-27,0.6906321841516669,0.6992232112667855
310,1973-03-28,0.6903799355289638,0.6993043704599842
311,1973-03-29,0.691058764276919,0.6999233294035057
312,1973-03-30,0.6908511101462728,0.6999481807257903
313,1973-04-02,0.6919889117846642,0.70062269071057
314,1973-04-03,0.6930662958915718,0.7012737719552163
315,1973-04-04,0.6927279615528501,0.7010874097996496
316,1973-04-05,0.6936521345415294,0.7017307171891578
317,1973-04-06,0.6933988611662241,0.7020368674683509
318,1973-04-09,0.6963476617338653,0.7032758888172412
319,1973-04-10,0.6970786372663025,0.7038870139389896
320,1973-04-11,0.6966308032554658,0.703842400664007
321,1973-04-12,0.6959013686043936,0.7039060558559906
322,1973-04-13,0.6956909497582838,0.7041480618500957
323,1973-04-16,0.6959391080601117,0.7042718584673395
324,1973-04-17,0.6962976654271529,0.7043050343659107
325,1973-04-18,0.6950632397039099,0.7043129553953762
326,1973-04-19,0.6953976360622444,0.704637088110533
327,1973-04-23,0.696210330887523,0.704684990954239
328,1973-04-24,0.6986983495634076,0.7067020273461393
329,1973-04-25,0.701597009725974,0.708276255660295
330,1973-04-26,0.7013519239298991,0.7078998051033125
331,1973-04-27,0.7039156895750552,0.7094104757883725
332,1973-04-30,0.7030403143801806,0.7091535644346366
333,1973-05-01,0.702419010583833,0.7090210490694419
334,1973-05-02,0.703697586110419,0.7094647297586427
335,1973-05-03,0.7059490233380556,0.7104023905883264
336,1973-05-04,0.7064566795857931,0.7106991387021597
337,1973-05-07,0.7060679592922607,0.7106619270502611
338,1973-05-08,0.7050142837214877,0.7102027023394009
339,1973-05-09,0.7042153602169385,0.709961134152243
340,1973-05-10,0.7029953875182551,0.7078748800046589
341,1973-05-11,0.7042710412931728,0.7087312299489413
342,1973-05-14,0.7100615657269806,0.7120166746194936
343,1973-05-15,0.7091870743286346,0.7114804702934584
344,1973-05-16,0.7084265452166018,0.7111714935243795
345,1973-05-17,0.7086237575820082,0.7110165077558268
346,1973-05-18,0.7137860009644159,0.7139892496849758
347,1973-05-21,0.7172513780592689,0.7161948266922356
348,1973-05-22,0.7169501203823914,0.716139099655229
349,1973-05-23,0.7165137711933297,0.7161196029151593
350,1973-05-24,0.7242077851046145,0.7203767377837489
351,1973-05-25,0.7251827026243179,0.7207876053899072
352,1973-05-29,0.7245614455691546,0.7206288787439376
353,1973-05-30,0.7261416062176291,0.7216839959117244
354,1973-05-31,0.7270935058151817,0.7224754769522063
355,1973-06-01,0.7268589343852345,0.7222829726489484
356,1973-06-04,0.7278098886523033,0.7229732581110377
357,1973-06-05,0.728437422686472,0.7232410463396678
358,1973-06-06,0.7278453373322056,0.7230086007899932
359,1973-06-07,0.7289441082908522,0.723604152642275
360,1973-06-08,0.7300301300298411,0.7244603817184739
361,1973-06-11,0.7292613840903243,0.7241353103667201
362,1973-06-12,0.7305772249200956,0.7249982027659059
363,1973-06-13,0.7295565095579953,0.723603660941169
364,1973-06-14,0.729152166499042,0.7227954200698269
365,1973-06-15,0.7301357155594163,0.7238772675505587
366,1973-06-18,0.7313639999630185,0.7246686336848244
367,1973-06-19,0.730633030511865,0.7244588600525093
368,1973-06-20,0.7301217458335807,0.7242560362751057
369,1973-06-21,0.730866099484209,0.7249017680315734
370,1973-06-22,0.7291446337002061,0.7237518624728948
371,1973-06-25,0.730788619917308,0.7246281548524507
372,1973-06-26,0.7307913350999663,0.7247805202029607
373,1973-06-27,0.7301598896142464,0.7244588151889085
374,1973-06-28,0.7300729067655649,0.7245572750938172
375,1973-06-29,0.7290317094981551,0.7240476571810235
376,1973-07-02,0.7296281587657715,0.7245737860526049
377,1973-07-03,0.7297860155314013,0.724804923202818
378,1973-07-05,0.7291420718202302,0.7245320905553013
379,1973-07-06,0.7283769929491919,0.7237393493652668
380,1973-07-09,0.7280274468466309,0.7237063726834415
381,1973-07-10,0.7297359882365939,0.7247753053583709
382,1973-07-11,0.7357193587369242,0.7284631856819864
383,1973-07-12,0.735161542932082,0.7283340500842915
384,1973-07-13,0.7350563519724327,0.7284062123802291
385,1973-07-16,0.7370417856235625,0.7295980510610062
386,1973-07-17,0.736692111402456,0.7295138651953288
387,1973-07-18,0.7373995635376631,0.7301152139757836
388,1973-07-19,0.7369476201393531,0.7298925991392784
389,1973-07-20,0.7370062202269343,0.7293964075759638
390,1973-07-23,0.7365550351982035,0.7288460524632702
391,1973-07-24,0.7358537460531258,0.7276817423292818
392,1973-07-25,0.7366851620766943,0.7283131590683433
393,1973-07-26,0.7360458210626404,0.728229555215136
394,1973-07-27,0.7349751021736138,0.726415563503402
395,1973-07-30,0.7345480532935721,0.7262453667032643
396,1973-07-31,0.7345684870307236,0.726373478359367
397,1973-08-01,0.7358183088585287,0.7274299163198282
398,1973-08-02,0.7353033900516474,0.7269857435344753
399,1973-08-03,0.7351579894149021,0.7270909520277891
400,1973-08-06,0.734309950977077,0.7261304113028118
401,1973-08-07,0.7334528476581833,0.7249439632089764
402,1973-08-08,0.733871122552142,0.7253839029935566
403,1973-08-09,0.730730446526305,0.7170616980238882
404,1973-08-10,0.7325856304644426,0.7188401543994398
405,1973-08-13,0.733249932816383,0.7188690470741175
406,1973-08-14,0.7333604500606737,0.7191916055360695
407,1973-08-15,0.733220050987367,0.7193615166997477
408,1973-08-16,0.7325969996379599,0.7188878888908576
409,1973-08-17,0.7319965701403798,0.7185810558478471
410,1973-08-20,0.7324178720199782,0.7192880125568316
411,1973-08-21,0.732444766805701,0.7196380079742967
412,1973-08-22,0.7322561031800522,0.7197263485390878
413,1973-08-23,0.7329121429982624,0.7200483479982074
414,1973-08-24,0.7323103375744001,0.7197638752147204
415,1973-08-27,0.7321311704450306,0.7198471082032184
416,1973-08-28,0.7316391529023591,0.7196319850395569
417,1973-08-29,0.7313596061139207,0.7187827822720663
418,1973-08-30,0.7311874965967227,0.7187355805381007
419,1973-08-31,0.7310661655349218,0.7187885829366417
420,1973-09-04,0.7307056682464645,0.7186589646370383
421,1973-09-05,0.7300006205049475,0.7183533822894866
422,1973-09-06,0.729835242183497,0.7183720413943805
423,1973-09-07,0.7293939948864921,0.7180292721479702
424,1973-09-10,0.7290286946868699,0.7177497342682843
425,1973-09-11,0.7285714626265866,0.7176233300646064
426,1973-09-12,0.7283944753942476,0.7176334344816678
427,1973-09-13,0.7280335106681506,0.7174807242569742
428,1973-09-14,0.7281484803054912,0.7175925897157809
429,1973-09-17,0.7263783699586808,0.7162175733237852
430,1973-09-18,0.7259461363652205,0.7160760140486627
431,1973-09-19,0.7281149114093953,0.7175227244577115
432,1973-09-20,0.7286505679058941,0.717642199142164
433,1973-09-21,0.7286124638826237,0.7177799045862516
434,1973-09-24,0.7283179299114183,0.7176545912406121
435,1973-09-25,0.7277474738943078,0.7173811024053104
436,1973-09-26,0.7279394863719127,0.7174329252961463
437,1973-09-27,0.7279036563848462,0.7176492134782924
438,1973-09-28,0.7278033392739046,0.7179703292226886
439,1973-10-01,0.7270545982452211,0.7174945592261451
440,1973-10-02,0.726773680169488,0.7175870940133859
441,1973-10-03,0.7255127291111467,0.7169013142132176
442,1973-10-04,0.7248501841724406,0.7166831618549012
443,1973-10-05,0.72520337805808,0.7171878757222722
444,1973-10-08,0.7247091120709853,0.7168898747483785
445,1973-10-09,0.7237149438907269,0.7158753925073489
446,1973-10-10,0.7239747599250256,0.7160460022274499
447,1973-10-11,0.7253822804825694,0.7169388342794458
448,1973-10-12,0.7248607716273188,0.7167064003367813
449,1973-10-15,0.7255118983106342,0.7163486614251543
450,1973-10-16,0.7251961197923591,0.7163784457150164
451,1973-10-17,0.7251476473706654,0.7166801525272646
452,1973-10-18,0.7248869759810214,0.716702078090563
453,1973-10-19,0.7244291225756144,0.7163434599372493
454,1973-10-22,0.7245393250459247,0.715846722927353
455,1973-10-23,0.7242705417444617,0.7159079264732711
456,1973-10-24,0.7239008560388582,0.715739741650091
457,1973-10-25,0.7234190818811145,0.7145248835555711
458,1973-10-26,0.7237332255166554,0.7148306060695767
459,1973-10-29,0.7228841689272728,0.7134300527276544
460,1973-10-30,0.7244933596016124,0.7145657434360817
461,1973-10-31,0.7251527811633747,0.7150366020005955
462,1973-11-01,0.7255799412124506,0.7154612532875619
463,1973-11-02,0.7253300221657307,0.7155936459529104
464,1973-11-05,0.7274532941655154,0.7167032487459489
465,1973-11-06,0.7264300477516864,0.7153190722714555
466,1973-11-07,0.7260746159896306,0.7154138538190357
467,1973-11-08,0.7270237841392906,0.7160829394866405
468,1973-11-09,0.7283289096916667,0.7168371831494414
469,1973-11-12,0.7292795400797448,0.7175618224547237
470,1973-11-13,0.7293968348813472,0.7175171211581147
471,1973-11-14,0.7325620335359521,0.7192239559033685
472,1973-11-15,0.731098995237524,0.7178191219439573
473,1973-11-16,0.7315755745455331,0.7178008749963085
474,1973-11-19,0.7391556907590889,0.7231425513387149
475,1973-11-20,0.7432215137209054,0.7249461461144915
476,1973-11-21,0.7416600910387815,0.7217415837457452
477,1973-11-23,0.7407774843149478,0.7210478324363438
478,1973-11-26,0.7477756582706813,0.7247311489629271
479,1973-11-27,0.7474014841709403,0.7247763895710793
480,1973-11-28,0.7493860074872042,0.7259347149445499
481,1973-11-29,0.7492148797104484,0.725938352438906
482,1973-11-30,0.7499710718391406,0.7267151920560115
483,1973-12-03,0.7533775714715826,0.7294329837604012
484,1973-12-04,0.7525694163945897,0.7290793508976305
485,1973-12-05,0.7547277153547731,0.730571418825875
486,1973-12-06,0.7578782148135379,0.7328936381316686
487,1973-12-07,0.7620361409424667,0.7359411788485164
488,1973-12-10,0.7624855628428917,0.7364439874455367
489,1973-12-11,0.763399577879587,0.737047191104313
490,1973-12-12,0.7671655632036403,0.7400002587021374
491,1973-12-13,0.7674458885038554,0.7400228684748587
492,1973-12-14,0.7671593119699541,0.7403732157524544
493,1973-12-17,0.7666703549686692,0.7402004947335742
494,1973-12-18,0.7677759974647737,0.7412893186342745
495,1973-12-19,0.7671206801637154,0.7410924733109552
496,1973-12-20,0.7663728837264858,0.7405599849578259
497,1973-12-21,0.7639028151294427,0.7392754760470422
498,1973-12-24,0.7632959701031431,0.739099858038293
499,1973-12-26,0.7670059585371948,0.741820619426198
500,1973-12-27,0.7687760844735557,0.7433194200553869
501,1973-12-28,0.7680529245213846,0.7430727511021509
502,1973-12-31,0.7673882805017326,0.7424449450321852
503,1974-01-02,0.7668574705749206,0.742188326722305
504,1974-01-03,0.7711676788667761,0.7455710724174772
505,1974-01-04,0.7713675153499409,0.7459166178176821
506,1974-01-07,0.7712880837858446,0.7458921991375533
507,1974-01-08,0.7721665232926218,0.7468087078269985
508,1974-01-09,0.774944763649977,0.7490508758772748
509,1974-01-10,0.7749649553864251,0.7491981731685297
510,1974-01-11,0.7751643635965508,0.7494725762775452
511,1974-01-14,0.7744282701288632,0.7490048678774107
512,1974-01-15,0.7740834133846378,0.7488831160604942
513,1974-01-16,0.7743217364116624,0.7494841560311979
514,1974-01-17,0.7762510088747584,0.751029103602368
515,1974-01-18,0.7761259921423224,0.7510418346228547
516,1974-01-21,0.7754330828744049,0.7506583567811204
517,1974-01-22,0.7752290387356654,0.7508174639784307
518,1974-01-23,0.7751025911357189,0.7503839653402564
519,1974-01-24,0.7742249848248425,0.7495754153347607
520,1974-01-25,0.7735232754300957,0.7492581337891693
